"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"99999994290","2008-01-12T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0755","1641","","46","","","","","","0","4.1","19","51","41","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080112                             005100410016","","","","","","","","","",""
"99999994290","2008-01-13T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0754","1642","","45","","","","","","0","3.0","20","51","38","","","T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0533   94290080113                             00510038-","","","","","","","","","",""
"99999994290","2008-01-14T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0754","1643","","40","","","","","","0","-2.1","25","46","33","","","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080114                             004600330065","","","","","","","","","",""
"99999994290","2008-01-15T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0753","1645","","36","","","","","","0","-6.1","29","41","31","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080115                             004100310003","","","","","","","","","",""
"99999994290","2008-01-16T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0752","1646","","37","","","","","","0","-5.2","28","40","33","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080116                             004000330000","","","","","","","","","",""
"99999994290","2008-01-17T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0752","1647","","38","","","","","","0","-4.3","27","40","36","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080117                             004000360000","","","","","","","","","",""
"99999994290","2008-01-18T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0751","1649","","39","","","","","","0","-3.4","26","42","35","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080118                             004200350000","","","","","","","","","",""
"99999994290","2008-01-19T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0750","1650","","40","","","","","","0","-2.5","25","41","38","","","0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080119                             004100380044","","","","","","","","","",""
"99999994290","2008-01-20T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0749","1652","","39","","","","","","0","-3.5","26","43","34","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080120                             004300340009","","","","","","","","","",""
"99999994290","2008-01-21T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0748","1653","","34","","","","","","0","-8.6","31","41","26","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080121                             004100260000","","","","","","","","","",""
"99999994290","2008-01-22T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0747","1655","","34","","","","","","0","-8.6","31","42","25","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080122                             004200250000","","","","","","","","","",""
"99999994290","2008-01-23T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0746","1656","","36","","","","","","0","-6.7","29","44","28","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080123                             004400280000","","","","","","","","","",""
"99999994290","2008-01-24T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0745","1658","","37","","","","","","0","-5.7","28","47","26","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080124                             004700260000","","","","","","","","","",""
"99999994290","2008-01-25T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0744","1659","","33","","","","","","0","-9.8","32","42","24","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080125                             004200240000","","","","","","","","","",""
"99999994290","2008-01-26T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0743","1701","","34","","","","","","0","-8.8","31","40","27","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080126                             004000270009","","","","","","","","","",""
"99999994290","2008-01-27T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0742","1702","","37","","","","","","0","-5.9","28","41","32","","","T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0533   94290080127                             00410032-","","","","","","","","","",""
"99999994290","2008-01-28T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0741","1704","","35","","","","","","0","-7.9","30","38","32","","","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080128                             003800320015","","","","","","","","","",""
"99999994290","2008-01-29T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0740","1705","","40","","","","","","0","-2.9","25","43","36","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080129                             004300360012","","","","","","","","","",""
"99999994290","2008-01-30T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0739","1707","","40","","","","","","0","-3.0","25","43","37","","","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080130                             004300370008","","","","","","","","","",""
"99999994290","2008-01-31T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0737","1708","","41","","","","","","0","-2.0","24","44","38","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080131                             004400380009","","","","","","","","","",""
"99999994290","2008-01-31T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOM  ","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","11","9","0","0","0","-2.5","0","79","-2.8","-2.3","","","0.65","14-14","","","","","","","","44.4","39.6","","","","34.7","","","","","","","0","0","","2728","789","","","0","710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99999994290","2008-02-01T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0736","1710","","41","","","","","","0","-2.0","24","43","38","","","T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0533   94290080201                             00430038-","","","","","","","","","",""
"99999994290","2008-02-02T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0735","1712","","40","","","","","","0","-3.0","25","43","36","","","T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0533   94290080202                             00430036-","","","","","","","","","",""
"99999994290","2008-02-03T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0733","1713","","38","","","","","","0","-5.0","27","41","34","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080203                             004100340000","","","","","","","","","",""
"99999994290","2008-02-04T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0732","1715","","38","","","","","","0","-5.1","27","42","34","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080204                             004200340004","","","","","","","","","",""
"99999994290","2008-02-05T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0731","1716","","42","","","","","","0","-1.1","23","45","39","","","0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080205                             004500390010","","","","","","","","","",""
"99999994290","2008-02-06T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0729","1718","","40","","","","","","0","-3.1","25","42","37","","","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080206                             004200370024","","","","","","","","","",""
"99999994290","2008-02-07T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0728","1719","","44","","","","","","0","0.9","21","48","40","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080207                             004800400001","","","","","","","","","",""
"99999994290","2008-02-08T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0726","1721","","44","","","","","","0","0.9","21","46","41","","","0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080208                             004600410071","","","","","","","","","",""
"99999994290","2008-02-09T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0725","1723","","49","","","","","","0","5.9","16","52","45","","","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080209                             005200450021","","","","","","","","","",""
"99999994290","2008-02-10T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0723","1724","","47","","","","","","0","3.8","18","50","43","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080210                             005000430007","","","","","","","","","",""
"99999994290","2008-02-11T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0722","1726","","45","","","","","","0","1.8","20","49","41","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080211                             004900410002","","","","","","","","","",""
"99999994290","2008-02-12T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0720","1727","","45","","","","","","0","1.8","20","50","40","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080212                             005000400002","","","","","","","","","",""
"99999994290","2008-02-13T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0718","1729","","41","","","","","","0","-2.3","24","48","34","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080213                             004800340000","","","","","","","","","",""
"99999994290","2008-02-14T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0717","1731","","41","","","","","","0","-2.3","24","48","33","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080214                             004800330000","","","","","","","","","",""
"99999994290","2008-02-15T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0715","1732","","42","","","","","","0","-1.3","23","46","37","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0563   94290080215                             004600370002","","","","","","","","","",""
"99999994290","2008-02-16T23:59:00","47.6872","-122.2553","18.3","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","SOD  ","6","","","","","","","","","","","","","","","","","0713","1734","","43","","","","","","0","-0.4","22","49","37","","","T","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD0533   94290080216                             00490037-","","","","","","","","","",""
